grdc_no	wmo_reg	sub_reg	river	station	country	lat	long	area	altitude	d_start	d_end	d_yrs	d_miss	m_start	m_end	m_yrs	m_miss	t_start	t_end	t_yrs	lta_discharge	r_volume_yr	r_height_yr
4211750	4	4110	FALLS RIVER	NEAR D'IBERVILLE FJORD	CA	80.6	-79.41	32.5	-999	1973	1975	3	71	1973	1975	3	81	1973	1975	3	n.a.	n.a.	n.a.
4212350	4	4120	MARCIL CREEK	NEAR ARCTIC BAY	CA	72.99	-84.98	139	-999	1978	1983	6	39	1978	1983	6	37	1978	1983	6	0.549	0.017313264	124.5558561
4212700	4	4120	SYLVIA GRINNELL RIVER	NEAR IQALUIT	CA	63.760555	-68.583885	2980	-999	1971	2018	48	51	1971	1993	23	49	1971	2018	48	32.017	1.009688112	338.8215141
4212710	4	4120	DUVAL RIVER	NEAR PANGNIRTUNG	CA	66.06	-65.68	95.5	-999	1973	1983	11	77	1974	1983	10	78	1973	1983	11	n.a.	n.a.	n.a.
4212720	4	4120	TULUGAQ RIVER	BROUGHTON ISLAND	CA	67.56	-63.98	27.3	-999	1975	1983	9	77	1975	1983	9	81	1975	1983	9	n.a.	n.a.	n.a.
4213010	4	4132	BELLY RIVER	NEAR GLENWOOD	CA	49.3522	-113.4803	657	-999	1985	2021	37	3					1985	2021	37	5.529	0.174362544	265.392
4213011	4	4132	BELLY RIVER	NEAR MOUNTAIN VIEW	CA	49.0994	-113.6961	319	-999	1911	2019	109	2					1911	2019	109	8.646	0.272660256	854.7343448
4213020	4	4132	BERRY CREEK	NEAR ROSE LYNN	CA	51.4156	-111.4947	1550	-999	1967	2019	53	37					1967	2019	53	n.a.	n.a.	n.a.
4213021	4	4132	BERRY CREEK	NEAR THE MOUTH	CA	50.855	-111.5906	3720	-999	1964	2019	56	32					1964	2019	56	n.a.	n.a.	n.a.
4213025	4	4131	LIMESTONE RIVER	NEAR BIRD	CA	56.5194	-94.2056	3290	-999	1963	2020	58	12					1963	2020	58	20.256	0.638793216	194.1620717
4213030	4	4132	NORTH SASKATCHEWAN RIVER	WHIRLPOOL POINT	CA	52.001667	-116.46944	1920	1362	1970	2019	50	2	1970	1996	27	0	1970	2019	50	53.332	1.681877952	875.9781
4213031	4	4132	NORTH SASKATCHEWAN RIVER	EDMONTON	CA	53.5375	-113.4844	28000	-999	1911	2020	110	0					1911	2020	110	210.88	6.65031168	237.5111314
4213032	4	4132	NORTH SASKATCHEWAN RIVER	BELOW BIGHORN PLANT	CA	52.31	-116.3225	3890	-999	1972	2017	46	0					1972	2017	46	78.51	2.47589136	636.475928
4213033	4	4132	NORTH SASKATCHEWAN RIVER	NEAR ROCKY MOUNTAIN HOUSE	CA	52.3808	-114.9392	11000	-999	1913	2020	108	33					1913	2020	108	142.291	4.487288976	407.9353615
4213040	4	4132	BOW RIVER	LAKE LOUISE	CA	51.428333	-116.1875	422	1534	1910	2020	111	56	1910	1996	87	57	1910	2020	111	10.472	0.330244992	782.5710711
4213041	4	4132	BOW RIVER	CALGARY	CA	51.05	-114.05	7860	-999	1911	2020	110	2					1911	2020	110	90.245	2.84596632	362.082229
4213042	4	4132	BOW RIVER	BELOW BASSANO DAM	CA	50.75	-112.5389	20300	-999	1910	2019	110	53					1910	2019	110	120.59	3.80292624	187.336268
4213043	4	4132	BOW RIVER	BELOW BEARSPAWN DAM	CA	51.0994	-114.2253	7770	-999	1983	2016	34	3					1983	2016	34	86.987	2.743222032	353.0530286
4213044	4	4132	BOW RIVER	BELOW CARSELAND DAM	CA	50.8239	-113.4419	15700	-999	1910	2020	111	63					1910	2020	111	117.656	3.710399616	236.3311857
4213045	4	4132	BOW RIVER	BANFF	CA	51.174999	-115.56944	2210	-999	1909	2019	111	1	1909	1996	88	1	1909	2019	111	39.088	1.232679168	557.7733792
4213046	4	4132	BOW RIVER	NEAR SEEBE	CA	51.1194	-115.0333	5170	-999	1923	2016	94	17					1923	2016	94	79.826	2.517392736	486.9231598
4213047	4	4132	BOW RIVER	NEAR THE MOUTH	CA	50.0464	-111.5911	25300	-999	1964	2020	57	0					1964	2020	57	91.063	2.871762768	113.5084098
4213050	4	4132	PRAIRIE CREEK	NEAR ROCKY MOUNTAIN HOUSE	CA	52.272221	-114.93056	859	988	1922	2019	98	32	1922	1996	75	41	1922	2019	98	4.421	0.139420656	162.3057695
4213051	4	4132	PRAIRIE CREEK	BELOW LICK CREEK	CA	52.2528	-115.2917	208	-999	1973	2020	48	33					1973	2020	48	n.a.	n.a.	n.a.
4213055	4	4132	LITTLE BOW RIVER	CARMANGAY	CA	50.1275	-113.1172	2780	-999	1918	2020	103	33					1918	2020	103	1.773	0.055913328	20.11270791
4213056	4	4132	LITTLE BOW RIVER	BELOW TRAVERS DAM	CA	50.1344	-112.6706	5370	-999	1957	2020	64	29					1957	2020	64	0.728	0.022958208	4.275271508
4213057	4	4132	LITTLE BOW RIVER	NEAR THE MOUTH	CA	49.9	-112.5056	5920	-999	1973	2020	48	47					1973	2020	48	n.a.	n.a.	n.a.
4213060	4	4132	CLEARWATER RIVER	NEAR DOVERCOURT	CA	52.252499	-114.85389	2230	991	1975	2019	45	2	1975	1996	22	0	1975	2019	45	17.558	0.553709088	248.3000395
4213070	4	4132	ELBOW RIVER	BRAGG CREEK	CA	50.948055	-114.56944	790	1295	1934	2019	86	26	1935	1996	62	32	1934	2019	86	8.36	0.26364096	333.7227342
4213071	4	4132	ELBOW RIVER	BELOW GLENMORE DAM	CA	51.0153	-114.0925	1230	-999	1908	2019	112	2					1908	2019	112	7.889	0.248787504	202.2662634
4213075	4	4132	ELBOW RIVER	ABOVE GLENMORE DAM	CA	51	-114.1	1220	-999	1933	1977	45	0	1933	1977	45	0	1933	1977	45	9.209	0.290415024	238.0451016
4213080	4	4132	CATARACT CREEK	NEAR FORESTRY ROAD	CA	50.284443	-114.59028	166	1667	1966	2019	54	7	1966	1996	31	6	1966	2019	54	1.918	0.060486048	364.3737831
4213090	4	4132	WILLOW CREEK	ABOVE CHAIN LAKES	CA	50.196388	-114.21278	163	1295	1965	1995	31	1	1965	1995	31	0	1965	1995	31	0.94	0.02964384	181.8640491
4213091	4	4132	WILLOW CREEK	NEAR NOLAN	CA	49.7939	-113.5369	2290	-999	1909	1999	91	41					1909	1999	91	4.663	0.147052368	64.21500786
4213095	4	4132	CASTLE RIVER	NEAR BEAVER MINES	CA	49.488335	-114.14445	823	-999	1945	2020	76	2	1945	1996	52	1	1945	2020	76	15.483	0.488271888	593.2829745
4213100	4	4132	OLDMAN RIVER	NEAR WALDRON'S CORNER	CA	49.813889	-114.18333	1450	1262	1949	2008	60	0	1949	1996	48	0	1949	2008	60	12.82	0.40429152	278.8217379
4213101	4	4132	OLDMAN RIVER	NEAR BROCKET	CA	49.5575	-113.8222	4400	-999	1966	2019	54	1					1966	2019	54	37.317	1.176828912	267.4611164
4213102	4	4132	OLDMAN RIVER	NEAR LETHBRIDGE	CA	49.7083	-112.875	17000	-999	1911	2020	110	9					1911	2020	110	79.684	2.512914624	147.8185073
4213103	4	4132	OLDMAN RIVER	NEAR THE MOUTH	CA	49.9189	-111.8	27500	-999	1964	2020	57	24					1964	2020	57	72.455	2.28494088	83.08875927
4213105	4	4132	WATERTON RIVER	NEAR WATERTON PARK	CA	49.113888	-113.83889	614	-999	1908	2019	112	18	1908	1996	89	20	1908	2019	112	17.94	0.56575584	921.4264495
4213110	4	4132	SAINT MARY RIVER	INTERNATIONAL BOUNDARY	CA	49.003334	-113.31333	1210	1259	1902	2020	119	0	1902	1996	95	0	1902	2020	119	20.215	0.63750024	526.8597025
4213111	4	4132	SAINT MARY RIVER	NEAR LETHBRIDGE	CA	49.5733	-112.8439	3530	-999	1911	2019	109	1					1911	2019	109	14.821	0.467395056	132.4065314
4213120	4	4132	LEE CREEK	CARDSTON	CA	49.200001	-113.29583	308	1128	1909	2019	111	9	1909	1996	88	9	1909	2019	111	1.708	0.053863488	174.8814545
4213130	4	4132	HIGHWOOD RIVER	DIEBEL'S RANCH	CA	50.4056	-114.4972	774	-999	1950	2019	70	34					1950	2019	70	n.a.	n.a.	n.a.
4213131	4	4132	HIGHWOOD RIVER	BELOW LITTLE BOW CANAL	CA	50.5856	-113.8686	1980	-999	1908	2019	112	65					1908	2019	112	11.801	0.372156336	187.9577455
4213132	4	4132	HIGHWOOD RIVER	NEAR ALDERSYDE	CA	50.6994	-113.8564	2340	-999	1912	1993	82	19					1912	1993	82	14.326	0.451784736	193.0704
4213134	4	4132	HIGHWOOD RIVER	NEAR THE MOUTH	CA	50.7833	-113.8203	3990	-999	1970	2019	50	0					1970	2019	50	19.07	0.60139152	150.7246917
4213140	4	4131	MOOSE JAW RIVER	NEAR BURDICK	CA	50.4	-105.3972	3470	-999	1944	2020	77	16					1944	2020	77	2.582	0.081425952	23.46569222
4213141	4	4131	MOOSE MOUNTAIN CREEK	NEAR OXBOW	CA	49.2328	-102.2281	6050	-999	1913	2014	102	37					1913	2014	102	1.456	0.045916416	7.589490248
4213150	4	4132	LITTLE RED DEER RIVER	NEAR THE MOUTH	CA	52.027779	-114.13889	2560	911	1960	2019	60	0	1960	1996	37	0	1960	2019	60	4.766	0.150300576	58.7111625
4213160	4	4132	BLINDMAN RIVER	NEAR BLACKFALDS	CA	52.353889	-113.79305	1790	850	1916	2019	104	41	1916	1996	81	51	1916	2019	104	2.822	0.088994592	49.71764916
4213170	4	4132	STURGEON RIVER	NEAR VILLENEUVE	CA	53.654999	-113.76167	1910	656	1914	2019	106	50	1914	1996	83	64	1914	2019	106	1.824	0.057521664	30.11605445
4213171	4	4131	STURGEON RIVER	MCDOUGALL MILLS	CA	50.1722	-91.5417	450	-999	1961	2020	60	0					1961	2020	60	39.783	1.254596688	2787.99264
4213172	4	4131	STURGEON RIVER	OUTLET OF SALVESEN LAKE	CA	50.3556	-94.4583	1530	-999	1960	2019	60	2					1960	2019	60	11.17	0.35225712	230.2334118
4213173	4	4132	STURGEON RIVER	NEAR FORT SASKATCHEWAN	CA	53.7872	-113.2231	3350	-999	1914	2019	106	35					1914	2019	106	3.201	0.100946736	30.13335403
4213180	4	4132	BATTLE RIVER	NEAR PONOKA	CA	52.662224	-113.58222	1840	800	1913	2020	108	35	1913	1996	84	45	1913	2020	108	2.438	0.076884768	41.7852
4213181	4	4132	BATTLE RIVER	BATTLEFORD	CA	52.7353	-108.3358	29700	-999	1911	1994	84	58					1911	1994	84	16.53	0.52129008	17.55185455
4213182	4	4132	BATTLE RIVER	NEAR FORESTBURG	CA	52.5239	-112.3403	7680	-999	1966	2019	54	35					1966	2019	54	2.539	0.080069904	10.42576875
4213183	4	4132	BATTLE RIVER	NEAR THE SASKATCHEWAN BOUNDARY	CA	52.8564	-110.0183	24800	-999	1978	2019	42	2					1978	2019	42	6.897	0.217503792	8.770314194
4213184	4	4132	BATTLE RIVER	DUHAMEL	CA	52.94	-112.96	5006.3	-999	1931	2019	89	85					1931	2019	89	3.671	0.115768656	23.12459421
4213190	4	4131	PEMBINA RIVER	ABOVE LORNE LAKE	CA	49.2639	-99.4622	549	-999	1962	2020	59	33					1962	2020	59	n.a.	n.a.	n.a.
4213191	4	4131	PEMBINA RIVER	BELOW CRYSTAL CREEK	CA	49.2194	-99.0278	4510	-999	1962	2020	59	14					1962	2020	59	3.658	0.115358688	25.57842306
4213192	4	4131	PEMBINA RIVER	NEAR LA RIVIERE	CA	49.2306	-98.6889	5330	-999	1963	2019	57	52					1963	2019	57	5.546	0.174898656	32.81400675
4213193	4	4131	PEMBINA RIVER	NEAR WINDYGATES	CA	49.0314	-98.2778	7510	-999	1962	2019	58	1					1962	2019	58	8.217	0.259131312	34.50483515
4213200	4	4131	QU'APPELLE RIVER	BELOW CRAVEN DAM	CA	50.7056	-104.7972	10400	-999	1926	2020	95	21					1926	2020	95	6.222	0.196216992	18.86701846
4213201	4	4131	QU'APPELLE RIVER	BELOW LOON CREEK	CA	50.7864	-104.2892	36500	-999	1955	2019	65	19					1955	2019	65	7.473	0.235668528	6.456672
4213202	4	4131	QU'APPELLE RIVER	NEAR WELBY	CA	50.4911	-101.5578	50900	-999	1915	2020	106	46					1915	2020	106	12.381	0.390447216	7.670868684
4213203	4	4131	QU'APPELLE RIVER	NEAR LUMSDEN	CA	50.65	-104.86	17500	-999	1911	2020	110	24					1911	2020	110	6.191	0.195239376	11.15653577
4213205	4	4131	WASCANA CREEK	NEAR LUMSDEN	CA	50.63	-104.9	3850	-999	1945	2019	75	12					1945	2019	75	2.399	0.075654864	19.65061403
4213207	4	4131	QU'APPELLE RIVER	HYDE	CA	50.64	-102.91	44100	-999	1956	2019	64	24					1956	2019	64	5.75	0.181332	4.111836735
4213209	4	4132	CARROT RIVER	NEAR SMOKY BURN	CA	53.41	-103.14	9250	-999	1955	2019	65	24					1955	2019	65	9.795	0.30889512	33.39406703
4213210	4	4131	RAINY RIVER	FORT FRANCES	CA	48.6083	-93.4	38600	-999	1905	2018	114	0					1905	2018	114	278.507	8.782996752	227.538776
4213211	4	4131	RAINY RIVER	MANITOU RAPIDS	CA	48.6344	-93.9131	50200	-999	1928	2015	88	0					1928	2015	88	366.716	11.56475578	230.373621
4213220	4	4132	SOUNDING CREEK	NEAR CHINOOK	CA	51.5478	-110.9197	2280	-999	1984	2019	36	37					1984	2019	36	n.a.	n.a.	n.a.
4213221	4	4132	SOUNDING CREEK	NEAR OYEN	CA	51.5653	-110.4736	3000	-999	1968	2019	52	36					1968	2019	52	n.a.	n.a.	n.a.
4213230	4	4132	VERMILION RIVER	VEGREVILLE	CA	53.4911	-112.0383	1630	-999	1987	2020	34	34					1987	2020	34	n.a.	n.a.	n.a.
4213231	4	4131	VERMILION RIVER	NEAR DAUPHIN	CA	51.1833	-100.0125	674	-999	1948	2019	72	33					1948	2019	72	n.a.	n.a.	n.a.
4213232	4	4132	VERMILION RIVER	NEAR MARWAYNE	CA	53.4911	-110.3975	7270	-999	1979	2019	41	36					1979	2019	41	n.a.	n.a.	n.a.
4213240	4	4131	WHITEMUD RIVER	WESTBOURNE	CA	50.1342	-98.5833	6390	-999	1972	2019	48	1					1972	2019	48	7.061	0.222675696	34.84752676
4213241	4	4131	WHITEMUD RIVER	NEAR KEYES	CA	50.1875	-99.1028	1850	-999	1958	2019	62	15					1958	2019	62	1.958	0.061747488	33.37702054
4213243	4	4131	ASSINIBOINE RIVER DIVERSION	NEAR PORTAGE LA PRAIRIE	CA	49.96	-98.38	161000	-999	1970	2020	51	52					1970	2020	51	n.a.	n.a.	n.a.
4213245	4	4131	FAIRFORD RIVER	NEAR FAIRFORD	CA	51.58	-98.71	79800	-999	1912	2019	108	33					1912	2019	108	100.223	3.160632528	39.60692391
4213250	4	4132	SOUTH SASKATCHEWAN RIVER	MEDICINE HAT	CA	50.043056	-110.67778	56500	660	1911	2020	110	2	1911	1996	86	3	1911	2020	110	186.863	5.892911568	104.2993198
4213255	4	4132	SEVEN PERSONS CREEK	MEDICINE HAT	CA	50.02	-110.68	3275.6	-999	1910	2020	111	53					1910	2020	111	n.a.	n.a.	n.a.
4213260	4	4131	YORKTON CREEK	NEAR EBENEZER	CA	51.3806	-102.5031	2320	-999	1941	2019	79	34					1941	2019	79	n.a.	n.a.	n.a.
4213265	4	4131	WOODY RIVER	NEAR BOWSMAN	CA	52.2583	-101.1375	2110	-999	1954	2019	66	33					1954	2019	66	n.a.	n.a.	n.a.
4213270	4	4132	ANTELOPE CREEK	NEAR CABRI	CA	50.6614	-108.3806	244	-999	1970	2019	50	31					1970	2019	50	n.a.	n.a.	n.a.
4213275	4	4131	ANTLER RIVER	NEAR MELITA	CA	49.0594	-101.0489	3210	-999	1935	2020	86	30					1935	2020	86	0.441	0.013907376	4.332515888
4213280	4	4132	NORTH SASKATCHEWAN RIVER	LEA PARK	CA	53.67	-110.33	55200	510	1958	1971	14	7	1958	1971	14	8	1958	1971	14	229.056	7.223510016	130.8606887
4213290	4	4132	BATTLE RIVER	NEAR UNWIN	CA	52.94	-109.87	25900	-999	1944	1979	36	5	1944	1979	36	5	1944	1979	36	9.072	0.286094592	11.04612324
4213300	4	4132	NORTH SASKATCHEWAN RIVER	NEAR DEER CREEK	CA	53.516666	-109.61112	57000	510	1917	2020	104	33	1917	1996	80	43	1917	2020	104	221.775	6.9938964	122.6999368
4213310	4	4132	DOG RUMP CREEK	NEAR ELK POINT	CA	53.8861	-110.9194	364	-999	1975	2019	45	36					1975	2019	45	n.a.	n.a.	n.a.
4213315	4	4132	BAPTISTE RIVER	NEAR THE MOUTH	CA	52.6642	-115.075	1350	-999	1984	2020	37	1					1984	2020	37	6.696	0.211165056	156.41856
4213320	4	4132	CUT KNIFE CREEK	NEAR CUT KNIFE	CA	52.755001	-108.78111	404	579	1964	2019	56	44	1969	1996	28	45	1964	2019	56	n.a.	n.a.	n.a.
4213325	4	4132	BEAR CREEK	NEAR PIAPOT	CA	49.8986	-109.1056	253	-999	1908	2019	112	50					1908	2019	112	0.302	0.009523872	37.64376285
4213330	4	4132	BEARBERRY CREEK	NEAR SUNDRE	CA	51.8003	-114.6531	252	-999	1978	2019	42	39					1978	2019	42	n.a.	n.a.	n.a.
4213335	4	4131	BIRCH CREEK	NEAR ELFROS	CA	51.7461	-103.8742	692	-999	1963	2019	57	32					1963	2019	57	n.a.	n.a.	n.a.
4213340	4	4132	SWIFTCURRENT CREEK	BELOW ROCK CREEK	CA	49.844166	-108.47945	1430	864	1955	2019	65	11	1955	1996	42	18	1955	2019	65	1.073	0.033838128	23.66302657
4213341	4	4132	SWIFTCURRENT CREEK	NEAR LEINAN	CA	50.4939	-107.6586	3730	-999	1973	2020	48	0					1973	2020	48	1.549	0.048849264	13.09631743
4213345	4	4132	BLACKMUD CREEK	NEAR ELLERSLIE	CA	53.4139	-113.5156	643	-999	1935	2019	85	65					1935	2019	85	n.a.	n.a.	n.a.
4213350	4	4132	NOTUKEU CREEK	ABOVE ADMIRAL RESERVOIR	CA	49.708889	-108.12528	453	854	1975	2019	45	29	1975	1996	22	29	1975	2019	45	n.a.	n.a.	n.a.
4213353	4	4132	NOTUKEU CREEK	NEAR VANGUARD	CA	49.91	-107.18	3540	-999	1914	2019	106	46					1914	2019	106	1.205	0.03800088	10.73471186
4213355	4	4131	BLOODVEIN RIVER	ABOVE BLOODVEIN BAY	CA	51.7033	-96.6044	9090	-999	1976	2019	44	1					1976	2019	44	53.841	1.697929776	186.7909545
4213360	4	4132	RUSHLAKE CREEK	ABOVE HIGHFIELD RESERVOIR	CA	50.253334	-107.46833	323	739	1965	2019	55	31	1965	1996	32	32	1965	2019	55	n.a.	n.a.	n.a.
4213365	4	4132	BOXELDER CREEK	NEAR WALSH	CA	49.9608	-109.9886	319	-999	1911	2020	110	47					1911	2020	110	0.083	0.002617488	8.205291536
4213370	4	4132	MCDONALD CREEK	NEAR MCCORD	CA	49.437222	-106.83472	257	746	1965	2019	55	34	1966	1996	31	36	1965	2019	55	n.a.	n.a.	n.a.
4213373	4	4132	WOOD RIVER	NEAR LAFLECHE	CA	49.66	-106.69	4730	-999	1944	2019	76	37					1944	2019	76	n.a.	n.a.	n.a.
4213375	4	4132	BRAZEAU RIVER	BELOW BRAZEAU PLANT	CA	52.9125	-115.3639	5660	-999	1956	2019	64	3					1956	2019	64	52.587	1.658383632	293.0006417
4213377	4	4131	MOOSE JAW RIVER	ABOVE THUNDER CREEK	CA	50.34	-105.53	5250	-999	1910	2018	109	39					1910	2018	109	1.387	0.043740432	8.331510857
4213380	4	4132	STOEHR CREEK	NEAR CUTBANK	CA	51.357777	-106.87083	168	571	1970	1992	23	43	1970	1992	23	44	1970	1992	23	n.a.	n.a.	n.a.
4213385	4	4132	BRIGHTWATER CREEK	NEAR KENASTON	CA	51.5625	-106.5008	900	-999	1960	2019	60	32					1960	2019	60	n.a.	n.a.	n.a.
4213390	4	4132	BROWN CREEK	FORESTRY ROAD	CA	52.7611	-116.3556	218	-999	1915	2020	106	78					1915	2020	106	n.a.	n.a.	n.a.
4213395	4	4132	BUFFALO CREEK	HIGHWAY NO. 41	CA	53.0072	-110.8658	714	-999	1972	2019	48	36					1972	2019	48	n.a.	n.a.	n.a.
4213400	4	4132	SOUTH SASKATCHEWAN RIVER	SASKATOON	CA	52.140278	-106.64333	141000	480	1911	2019	109	1	1911	1996	86	1	1911	2019	109	246.924	7.786995264	55.22691677
4213401	4	4132	SOUTH SASKATCHEWAN RIVER	ST. LOUIS	CA	52.9236	-105.8056	148000	-999	1958	1997	40	0					1958	1997	40	205.951	6.494870736	43.88426173
4213410	4	4131	BURNTWOOD RIVER	NEAR THOMPSON	CA	55.7444	-97.8917	18500	-999	1956	2020	65	2					1956	2020	65	647.778	20.42832701	1104.233892
4213415	4	4131	CHUKUNI RIVER	NEAR EAR FALLS	CA	50.8722	-93.4833	4920	-999	1962	2019	58	1					1962	2019	58	30.942	0.975786912	198.3306732
4213420	4	4131	LEWIS CREEK	NEAR IMPERIAL	CA	51.300556	-105.38111	572	499	1972	2016	45	34	1972	1992	21	31	1972	2016	45	n.a.	n.a.	n.a.
4213425	4	4131	EKAPO CREEK	NEAR MARIEVAL	CA	50.5297	-102.7103	1100	-999	1956	2020	65	45					1956	2020	65	0.097	0.003058992	2.780901818
4213430	4	4131	EPINETTE CREEK	NEAR CARBERRY	CA	49.7411	-99.3306	403	-999	1961	2019	59	37					1961	2019	59	n.a.	n.a.	n.a.
4213435	4	4131	FISHER RIVER	NEAR DALLAS	CA	51.3556	-97.5139	1720	-999	1961	2017	57	22					1961	2017	57	1.82	0.05739552	33.36948837
4213440	4	4132	NORTH SASKATCHEWAN RIVER	PRINCE ALBERT	CA	53.202778	-105.76833	131000	410	1910	2019	110	1	1910	1996	87	1	1910	2019	110	241.176	7.605726336	58.05897966
4213450	4	4132	INVERNESS CREEK	NEAR BRODERICK	CA	51.5044	-106.8217	38.6	-999	1980	2019	40	31					1980	2019	40	n.a.	n.a.	n.a.
4213455	4	4132	IRON CREEK	NEAR HARDISTY	CA	52.7078	-111.31	3500	-999	1964	2019	56	36					1964	2019	56	n.a.	n.a.	n.a.
4213460	4	4132	GARDEN RIVER	NEAR HENRIBOURGH	CA	53.39389	-105.61083	903	466	1966	2018	53	34	1966	1996	31	33	1966	2018	53	n.a.	n.a.	n.a.
4213465	4	4131	IRONSPRING CREEK	NEAR WATSON	CA	52.0569	-104.4989	588	-999	1926	2019	94	58					1926	2019	94	n.a.	n.a.	n.a.
4213470	4	4131	JEWEL CREEK	NEAR GOODWATER	CA	49.3861	-103.7117	211	-999	1959	2020	62	32					1959	2020	62	n.a.	n.a.	n.a.
4213480	4	4132	KNEEHILLS CREEK	NEAR DRUMHELLER	CA	51.470001	-112.97694	-999	-999	1921	2020	100	51					1921	2020	100	n.a.	n.a.	n.a.
4213485	4	4131	LA SALLE RIVER	NEAR SANFORD	CA	49.6792	-97.4294	1820	-999	1915	2020	106	46					1915	2020	106	2.802	0.088363872	48.55157802
4213490	4	4132	LETHBRIDGE NORTH IRRIGATION DISTRICT CANAL	ABOVE OLDMAN FLUME	CA	49.6861	-113.5722	-999	-999	1930	2020	91	75					1930	2020	91	n.a.	n.a.	n.a.
4213495	4	4131	LONG CREEK	NEAR ESTEVAN	CA	49.1042	-103.0133	4840	-999	1911	2020	110	20					1911	2020	110	0.767	0.024188112	4.997543802
4213500	4	4131	BECKETT BROOK	NEAR FOAM LAKE	CA	51.65	-103.6	631	556	1962	1985	24	65	1962	1985	24	66	1962	1985	24	n.a.	n.a.	n.a.
4213510	4	4132	CARROT RIVER	NEAR TURNBERRY	CA	53.613335	-102.10389	12600	260	1966	2020	55	1	1966	1995	30	0	1966	2020	55	22.35	0.7048296	55.93885714
4213511	4	4132	CARROT RIVER	NEAR ARMLEY	CA	53.1364	-104.0208	4400	-999	1955	2018	64	34					1955	2018	64	n.a.	n.a.	n.a.
4213512	4	4132	CARROT RIVER	NEAR KINISTINO	CA	52.9486	-105.005	1170	-999	1919	2018	100	49					1919	2018	100	1.096	0.034563456	29.54141538
4213520	4	4131	FIR RIVER	NEAR HUDSON BAY	CA	52.833057	-102.39555	507	365	1970	2018	49	20	1970	1996	27	6	1970	2018	49	1.72	0.05424192	106.9860355
4213530	4	4131	SWAN RIVER	NEAR NORQUAY	CA	51.997776	-102.07389	1920	419	1965	2017	53	18	1965	1996	32	8	1965	2017	53	4.175	0.1316628	68.574375
4213531	4	4131	SWAN RIVER	NEAR MINITONAS	CA	52.1964	-101.0603	4230	-999	1960	2019	60	13					1960	2019	60	6.757	0.213088752	50.37559149
4213540	4	4131	SHELL RIVER	NEAR INGLIS	CA	50.961113	-101.31805	2000	436	1948	2020	73	5	1948	1995	48	6	1948	2020	73	3.448	0.108736128	54.368064
4213550	4	4132	SASKATCHEWAN RIVER	THE PAS	CA	53.841667	-101.18611	347000	260	1913	2020	108	2	1913	1995	83	3	1913	2020	108	641.943	20.24431445	58.34096383
4213551	4	4132	SASKATCHEWAN RIVER	GRAND RAPIDS	CA	53.1639	-99.3489	364000	-999	1909	2020	112	39					1909	2020	112	625.407	19.72283515	54.18361305
4213552	4	4132	SASKATCHEWAN RIVER	BELOW TOBIN LAKE	CA	53.7028	-103.2972	289000	-999	1962	2019	58	0					1962	2019	58	454.515	14.33358504	49.59718007
4213555	4	4131	LITTLE SASKATCHEWAN RIVER	NEAR RIVERS	CA	50.02	-100.2	3888	-999	1944	2020	77	29					1944	2020	77	4.547	0.143394192	36.88122222
4213557	4	4131	LITTLE SASKATCHEWAN RIVER	NEAR MINNEDOSA	CA	50.3578	-99.9	2630	-999	1914	2019	106	32					1914	2019	106	4.652	0.146705472	55.78154829
4213560	4	4131	RED DEER RIVER	NEAR THE MOUTH	CA	52.879166	-101.04305	14300	255	1956	2020	65	36	1956	1994	39	4	1956	2020	65	23.392	0.737690112	51.58672112
4213561	4	4132	RED DEER RIVER	ABOVE PANTHER RIVER	CA	51.659443	-115.40972	-999	-999	1967	2019	53	41					1967	2019	53	n.a.	n.a.	n.a.
4213562	4	4132	RED DEER RIVER	DRUMHELLER	CA	51.4672	-112.7106	24800	-999	1915	2020	106	31					1915	2020	106	53.585	1.68985656	68.13937742
4213563	4	4132	RED DEER RIVER	RED DEER	CA	52.2767	-113.8158	11600	-999	1912	2020	109	2					1912	2020	109	48.371	1.525427856	131.5024014
4213564	4	4132	RED DEER RIVER	BELOW BURNT TIMBER CREEK	CA	51.6461	-115.0181	2250	-999	1973	2019	47	4					1973	2019	47	21.591	0.680893776	302.619456
4213565	4	4131	MINNEWASTA CREEK	NEAR BEULAH	CA	50.275	-101.0153	394	-999	1977	1994	18	63	1977	1994	18	63	1977	1994	18	n.a.	n.a.	n.a.
4213566	4	4131	RED DEER RIVER	NEAR ERWOOD	CA	52.86	-102.1942	11000	-999	1914	2020	107	44					1914	2020	107	18.497	0.583321392	53.02921745
4213567	4	4131	RED DEER RIVER	NEAR STEEN	CA	52.6544	-103.5156	2300	-999	1964	2017	54	36					1964	2017	54	n.a.	n.a.	n.a.
4213569	4	4132	RED DEER RIVER	NEAR BINDLOSS	CA	50.9	-110.29	47849.5	-999	1960	2020	61	0					1960	2020	61	58.579	1.847347344	38.60745345
4213570	4	4131	ASSINIBOINE RIVER	NEAR BRANDON	CA	49.872223	-100.10278	85700	350	1974	2014	41	0	1906	1995	90	2	1906	2014	109	48.438	1.527540768	17.82427967
4213571	4	4131	ASSINIBOINE RIVER	KAMSACK	CA	51.5647	-101.9161	13000	-999	1944	2020	77	6					1944	2020	77	8.767	0.276476112	21.26739323
4213572	4	4131	ASSINIBOINE RIVER	STURGIS	CA	51.9397	-102.5469	1930	-999	1944	2019	76	34					1944	2019	76	n.a.	n.a.	n.a.
